fold,feature_set,model,horizon_steps,horizon_minutes,n,p,n_train,n_val,n_test,runtime_s,train_MAE,train_RMSE,train_R2,val_MAE,val_RMSE,val_R2,test_MAE,test_RMSE,test_R2,feature_display_name,main_manuscript_configuration
fold_2,AR_AirT_PAR_window,Ridge,6,60,11446,9,8422,1008,1008,0.0010001659393310547,0.716896635790182,1.0103943317620383,0.7859404003246215,0.6047488729753605,0.7248220246862827,0.8333951237363526,0.5721841432285207,0.6662479237633607,0.7913814317157066,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,Ridge,6,60,11446,9,7414,1008,1008,0.0010066032409667969,0.7550674443889749,1.052903746906445,0.7782202798924683,0.46947825432762463,0.6212231934223816,0.8134220698718152,0.6342994029039494,0.7559231311519815,0.8187908116207019,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,Ridge,6,60,11446,9,6406,1008,1008,0.0009996891021728516,0.7940260827717757,1.0979090566836123,0.7726990673704799,0.5359374173770375,0.7078803100403915,0.7529053059902684,0.4871771998558965,0.6361144586499146,0.8043699881276776,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,Ridge,6,60,11446,9,5398,1008,1008,0.0,0.8426130008380998,1.1526705681706828,0.7515697259038779,0.6017773773626349,0.7530043119218894,0.7717717670722808,0.5572658893845233,0.7267272834530034,0.7395725939915316,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,TimeMixer,6,60,11446,9,9430,1008,1008,3.1811814308166504,0.7125516024292887,1.0076421180987105,0.799710603601625,0.37776194035060817,0.48159998138880766,0.8909930605602828,0.4530954396535478,0.5538482089527965,0.8373917696659633,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,TimeMixer,6,60,11446,9,8422,1008,1008,1.182114839553833,0.8328022651152265,1.1391431682254876,0.7279119135548582,0.7429822106588453,0.879401891551261,0.7547552403244265,0.7893412309979635,0.8864335329639782,0.6307048733233229,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,TimeMixer,6,60,11446,9,7414,1008,1008,2.340994119644165,0.7820510940277305,1.0740159214532337,0.7692371321212426,0.4268123410996936,0.6045946765019836,0.8232767926582165,0.8045119396845498,0.9662272993300081,0.7039373972810963,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,TimeMixer,6,60,11446,9,6406,1008,1008,3.169658660888672,0.7978940513478827,1.0941502450010159,0.7742527823376268,0.5176123891053376,0.7038194739588834,0.7557321481664607,0.44375981435754125,0.6345868221248673,0.8053084755324977,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,TimeMixer,6,60,11446,9,5398,1008,1008,3.8849997520446777,0.8287766458309604,1.132622936474531,0.7601361420978322,0.5996325373001976,0.7560944592730918,0.7698947367178168,0.535041236372852,0.7186355424974601,0.745339762041697,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,XGBoost,6,60,11446,9,9430,1008,1008,0.11760282516479492,0.47143557903881556,0.6770232493482025,0.9095824990965619,0.3984378421117388,0.5183931308735773,0.8737010617526861,0.4474744414526319,0.6277731352920065,0.7910865189608981,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,XGBoost,6,60,11446,9,8422,1008,1008,0.1340477466583252,0.4840539090367895,0.6862402900956078,0.9012572242490231,1.1774663135740489,1.7617309061662718,0.015753017679655312,1.120954663867042,1.5145671632166773,-0.07809814038063112,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,XGBoost,6,60,11446,9,7414,1008,1008,0.13751006126403809,0.5003104468066949,0.7019679471159429,0.9014222156189422,0.4856792502068067,0.6634670694910735,0.7871842866528849,1.3302975619028485,1.9453387000838003,-0.20009437083277293,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,XGBoost,6,60,11446,9,6406,1008,1008,0.09051036834716797,0.5127469375368372,0.7184442754710767,0.9026682213370413,0.501439712186339,0.6553274254136213,0.7882319478962974,0.5301114367681835,0.7178995624970219,0.7508319665681822,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,XGBoost,6,60,11446,9,5398,1008,1008,0.09200096130371094,0.5238623399997022,0.7314342187545163,0.8999666856343629,0.7372121053434252,1.0156153748643326,0.58482329761099,0.5364699757540666,0.6991003724007218,0.7589967929777358,AR-LeafParents-window,False
fold_1,AR_AirT_PAR_window,iTransformer,6,60,11446,9,9430,1008,1008,4.835233449935913,0.7515668843059071,1.0486321874687228,0.783083942851633,0.559976700525435,0.7094224669205755,0.7634673488128475,0.5414170434739852,0.6793536644449418,0.75534569797024,AR-LeafParents-window,False
fold_2,AR_AirT_PAR_window,iTransformer,6,60,11446,9,8422,1008,1008,2.5788328647613525,0.8450168388919057,1.1466362591726007,0.7243206421293733,1.0073865061714535,1.1619507410792247,0.5718456310933924,0.9604582023620604,1.0546491630896668,0.47724614035638324,AR-LeafParents-window,False
fold_3,AR_AirT_PAR_window,iTransformer,6,60,11446,9,7414,1008,1008,2.056485652923584,0.8823963959292196,1.1826834713136656,0.7201782016686278,0.48436742555527457,0.6699663292864975,0.782994420269183,1.0700439709708802,1.2510274860835096,0.5036835741950835,AR-LeafParents-window,False
fold_4,AR_AirT_PAR_window,iTransformer,6,60,11446,9,6406,1008,1008,3.583256483078003,0.8718245494717848,1.1685076502143723,0.7425270537926043,0.5904374706513879,0.751738631238907,0.7213381650618375,0.42870432778010287,0.6265831664467952,0.8101885558689849,AR-LeafParents-window,False
fold_5,AR_AirT_PAR_window,iTransformer,6,60,11446,9,5398,1008,1008,4.428981065750122,0.8915534356783454,1.1799969132276875,0.7396510367515008,0.7213845804765322,0.8978540421870861,0.6755214998063359,0.5925057855737272,0.748253682619638,0.7239158460471576,AR-LeafParents-window,False
fold_1,AR_AllState,RF,6,60,11446,7,9430,1008,1008,0.32535743713378906,0.3626028840020912,0.5422973651306551,0.9419876682159276,0.4540538475179762,0.5960248019497842,0.8330409797624039,0.5789105333570378,0.8012747222160334,0.6596514562365278,AR-AllState,False
fold_2,AR_AllState,RF,6,60,11446,7,8422,1008,1008,0.27966761589050293,0.37153308991422096,0.5489141799838562,0.9368225916451635,1.276697635826824,1.7543338608617327,0.024000855075413385,1.2452001975102758,1.6073344134171956,-0.21420973243639074,AR-AllState,False
fold_3,AR_AllState,RF,6,60,11446,7,7414,1008,1008,0.30991053581237793,0.3851649990218994,0.5652138767626599,0.9360898082866971,0.4973972731819271,0.6780244219648284,0.7777429112261396,1.3423150436116287,1.7921848351519125,-0.018569204879512746,AR-AllState,False
fold_4,AR_AllState,RF,6,60,11446,7,6406,1008,1008,0.2619755268096924,0.3949688410743428,0.5810171076856055,0.9363429772584689,0.5260222813034396,0.6845195247516456,0.768944965900928,0.5865540532999465,0.7838714838170252,0.7029328165795602,AR-AllState,False
fold_5,AR_AllState,RF,6,60,11446,7,5398,1008,1008,0.26381516456604004,0.40656222727611885,0.5950631020963321,0.9337905235101127,0.7233843237937084,0.8799660622684867,0.6883219001639684,0.5859285491344137,0.7826783604539739,0.6979280438513114,AR-AllState,False
fold_1,AR_AllState,Ridge,6,60,11446,7,9430,1008,1008,0.000997781753540039,0.6823093140706584,0.9783250426925684,0.8111957898007713,0.4230187834570996,0.5009243768449855,0.8820696584121999,0.41277755035133373,0.4899919712732502,0.8727262207596228,AR-AllState,False
fold_2,AR_AllState,Ridge,6,60,11446,7,8422,1008,1008,0.0010004043579101562,0.7154098529483256,1.0152427047118957,0.7838811433052362,0.5421750025634866,0.6438868062766591,0.8685247522913153,0.5189825554035733,0.598625609785516,0.8315807193039778,AR-AllState,False
fold_3,AR_AllState,Ridge,6,60,11446,7,7414,1008,1008,0.0009982585906982422,0.7516256364217903,1.0581313683941358,0.7760125594420719,0.4816598872763475,0.6209989953816926,0.8135567166736862,0.5700037052980133,0.672913867739513,0.8564034841646393,AR-AllState,False
fold_4,AR_AllState,Ridge,6,60,11446,7,6406,1008,1008,0.0010004043579101562,0.7927306660458933,1.103622193149701,0.7703273226919385,0.5203910377107078,0.7083984943526377,0.7525434158329747,0.49698224149681713,0.634502533437806,0.8053601917124202,AR-AllState,False
fold_5,AR_AllState,Ridge,6,60,11446,7,5398,1008,1008,0.0009980201721191406,0.8389430234749035,1.1584821912927001,0.7490583009512243,0.601835962167489,0.7538620021410071,0.7712515559618982,0.5341466016305074,0.7208778319298919,0.743748099010601,AR-AllState,False
fold_1,AR_AllState,XGBoost,6,60,11446,7,9430,1008,1008,0.097076416015625,0.4685503595331077,0.6773241459310613,0.9095021108296186,0.4027075800820002,0.5325097922956338,0.8667287656609377,0.5003733055932181,0.6971963503424372,0.742325630407848,AR-AllState,False
fold_2,AR_AllState,XGBoost,6,60,11446,7,8422,1008,1008,0.09150886535644531,0.47737759482137343,0.6831799980824492,0.9021359483399114,1.2624725715697755,1.835814924073414,-0.06876626620361148,1.1814024715574958,1.5868200427269346,-0.18341365980927393,AR-AllState,False
fold_3,AR_AllState,XGBoost,6,60,11446,7,7414,1008,1008,0.09550929069519043,0.49422491449520345,0.6999117689363341,0.901998870518891,0.4940682908358757,0.6727389497704345,0.7811945712692981,1.2580540686561947,1.7499842324573416,0.028834565423195846,AR-AllState,False
fold_4,AR_AllState,XGBoost,6,60,11446,7,6406,1008,1008,0.08851170539855957,0.5049615843889114,0.7146451860816107,0.9036948687026608,0.4831560582458657,0.6483836634481543,0.7926959042429818,0.5521372972215924,0.7605333231442735,0.7203586162627136,AR-AllState,False
fold_5,AR_AllState,XGBoost,6,60,11446,7,5398,1008,1008,0.09150576591491699,0.5139004653645391,0.7255523231711412,0.9015690709666817,0.7414798297642176,0.9771611309024252,0.6156677676770161,0.5375340690562335,0.718370327233158,0.7455276940751502,AR-AllState,False
fold_1,AR_PAR,RF,6,60,11446,4,9430,1008,1008,0.2951204776763916,0.431978192458762,0.6316783254917838,0.9212886639401594,0.5337952072604307,0.6730070410005137,0.7871270694530674,0.5633774296362256,0.7773446797462904,0.6796768893444899,AR-PAR,False
fold_2,AR_PAR,RF,6,60,11446,4,8422,1008,1008,0.27550601959228516,0.43597661417759315,0.6385387565057147,0.914507615395612,1.16933917598297,1.5746804057329968,0.21366104267389152,1.1687155169238885,1.4957024096816514,-0.05140880569617434,AR-PAR,False
fold_3,AR_PAR,RF,6,60,11446,4,7414,1008,1008,0.278766393661499,0.4468607307371722,0.6542399010135375,0.9143714591166606,0.5178856889615646,0.7186489198955457,0.7503115222945842,1.2848811106421136,1.7202053054568602,0.061605376224785235,AR-PAR,False
fold_4,AR_PAR,RF,6,60,11446,4,6406,1008,1008,0.2655634880065918,0.45372117658166194,0.6673481310209369,0.9160204816490531,0.5155952090106848,0.6660252999452213,0.7812615106825315,0.5351539599694733,0.7411950769735594,0.7343988205092304,AR-PAR,False
fold_5,AR_PAR,RF,6,60,11446,4,5398,1008,1008,0.2595093250274658,0.4709513475947479,0.6894705794627679,0.9111155911834725,0.6994039554107946,0.8746220487235721,0.6920960329330386,0.5789121332447416,0.7519315062251515,0.7211951531416891,AR-PAR,False
fold_1,AR_PAR,Ridge,6,60,11446,4,9430,1008,1008,0.0009992122650146484,0.7093617336736364,1.011363441126321,0.7982284943487694,0.5307316602184575,0.6455996737712947,0.8041120019500876,0.6368450641127315,0.7450363207401564,0.7057503854119251,AR-PAR,False
fold_2,AR_PAR,Ridge,6,60,11446,4,8422,1008,1008,0.0,0.7308722019128547,1.035262616418308,0.7752736644417975,0.6762446336338629,0.8236621584588737,0.7848590050900465,0.609593334129818,0.7283532784158205,0.7506752558378502,AR-PAR,False
fold_3,AR_PAR,Ridge,6,60,11446,4,7414,1008,1008,0.0,0.76528485002155,1.0773624955755798,0.7677968029899149,0.494562525810982,0.6526219976141083,0.7940848200689108,0.6957565873478233,0.8446305297025852,0.7737656762005449,AR-PAR,False
fold_4,AR_PAR,Ridge,6,60,11446,4,6406,1008,1008,0.0,0.8016777917797333,1.1224654294114218,0.7624175094263828,0.5567040341339229,0.7317096075594833,0.7359894573382488,0.5053742563766099,0.662307143113446,0.7879277592044149,AR-PAR,False
fold_5,AR_PAR,Ridge,6,60,11446,4,5398,1008,1008,0.0009980201721191406,0.8564551357302862,1.178067197950512,0.7405018670633169,0.5923415983309257,0.7806766512989903,0.7546891131055378,0.5838013475494818,0.7537956873408889,0.7198110190904183,AR-PAR,False
fold_1,AR_PAR,XGBoost,6,60,11446,4,9430,1008,1008,0.09050917625427246,0.5490554654085157,0.789789500142456,0.8769538456619623,0.5050178215238783,0.6498458689160026,0.8015267651238243,0.5834881615260289,0.7973244388525921,0.6629990198809433,AR-PAR,False
fold_2,AR_PAR,XGBoost,6,60,11446,4,8422,1008,1008,0.09006786346435547,0.5533280062198265,0.7924289133493518,0.868334033022885,1.1170703551882788,1.4939749779792209,0.29219831398176976,1.1166346456891012,1.4125411899482994,0.0622577904509346,AR-PAR,False
fold_3,AR_PAR,XGBoost,6,60,11446,4,7414,1008,1008,0.09551262855529785,0.5689904411064792,0.8113438332033002,0.8683095238943763,0.504343164383419,0.6850102959581864,0.7731393638921304,1.310473367448837,1.7717313353847968,0.004547187398328489,AR-PAR,False
fold_4,AR_PAR,XGBoost,6,60,11446,4,6406,1008,1008,0.09451103210449219,0.5809799558810997,0.8284269619146896,0.8705872898128304,0.5485689877959155,0.6958280712982445,0.761247655362123,0.5347805758560595,0.7140422706250856,0.753502345089475,AR-PAR,False
fold_5,AR_PAR,XGBoost,6,60,11446,4,5398,1008,1008,0.08828473091125488,0.6004988099943719,0.8547701629254373,0.8633867515837144,0.6811071228547493,0.861326542576246,0.7013860428249097,0.6386145641522011,0.8155780813366328,0.6719992430165312,AR-PAR,False
fold_1,AR_only,PatchTST,6,60,11446,3,9430,1008,1008,7.32026481628418,0.6719849800527984,1.0236348056471023,0.7933024056223443,0.42108701448591923,0.5667352450781555,0.8490470281435247,0.4132454010040041,0.547608755890023,0.8410349030124256,AR-only,True
fold_2,AR_only,PatchTST,6,60,11446,3,8422,1008,1008,5.317115306854248,0.6893353196439326,1.0561935166902905,0.7660947869191985,0.5245588679540725,0.7121082509402547,0.8391885451358747,0.43335382726457383,0.5819117018918831,0.8408541182908085,AR-only,True
fold_3,AR_only,PatchTST,6,60,11446,3,7414,1008,1008,7.854878187179565,0.7346864584891305,1.0829872899096706,0.7653658575578897,0.4982924551001482,0.696141176725532,0.7657068489889856,0.5573492743476988,0.7228742407748061,0.8342893412547154,AR-only,True
fold_4,AR_only,PatchTST,6,60,11446,3,6406,1008,1008,5.322923421859741,0.7829183770051077,1.1420827193483345,0.7540404990693766,0.5144832068145591,0.7163822374903939,0.746934249173344,0.5163158982032551,0.715024532917246,0.752823696500522,AR-only,True
fold_5,AR_only,PatchTST,6,60,11446,3,5398,1008,1008,4.236692667007446,0.8004734568684078,1.2061805207836056,0.7279687912818418,0.48728925376330384,0.7127521892799726,0.7955196586728693,0.5043270841225115,0.7334595341631367,0.7347251538045518,AR-only,True
fold_1,AR_only,RF,6,60,11446,3,9430,1008,1008,0.2801685333251953,0.5320541222760411,0.7810594431316021,0.8796590298327891,0.5053131948094719,0.6569006681307408,0.7971940788919721,0.5030870154763314,0.6544894742708166,0.7729265569406644,AR-only,True
fold_2,AR_only,RF,6,60,11446,3,8422,1008,1008,0.249725341796875,0.5397998712041174,0.7950461204772233,0.8674628730658738,0.6550185062559265,0.8513861784597392,0.7701322015618914,0.5449800827706379,0.7136704727719579,0.7606261632864834,AR-only,True
fold_3,AR_only,RF,6,60,11446,3,7414,1008,1008,0.2452700138092041,0.5534349624122893,0.8153937901799208,0.8669915330009845,0.5279539095222395,0.721861021966352,0.7480744988041498,0.6507389454311459,0.8455766829445168,0.7732585379386789,AR-only,True
fold_4,AR_only,RF,6,60,11446,3,6406,1008,1008,0.22966527938842773,0.5708375948589357,0.8411924634958317,0.8665682356857439,0.5283534414234817,0.7243530538801954,0.7412714552876736,0.542028446943686,0.7363455176316115,0.7378630499392635,AR-only,True
fold_5,AR_only,RF,6,60,11446,3,5398,1008,1008,0.23456215858459473,0.6035768766950171,0.8803036034796842,0.8551031082329984,0.5963594601976888,0.8224570175738816,0.7277293283994004,0.5448278801339984,0.733178996250351,0.7349280427601592,AR-only,True
fold_1,AR_only,Ridge,6,60,11446,3,9430,1008,1008,0.0009984970092773438,0.7248764552541992,1.0631783960944206,0.7770242570323824,0.5371551442387182,0.6796704340261869,0.7828909235348547,0.5783610093453921,0.695138029477648,0.7438448397961652,AR-only,True
fold_2,AR_only,Ridge,6,60,11446,3,8422,1008,1008,0.0,0.7431082233339678,1.087590697431031,0.7519816151205536,0.6593483904752924,0.8473721034537686,0.7722946313526209,0.5684285475603288,0.7123031435475369,0.7615425226242758,AR-only,True
fold_3,AR_only,Ridge,6,60,11446,3,7414,1008,1008,0.0009999275207519531,0.7703233275077436,1.1256328633303625,0.7465233161747674,0.5648765135049463,0.7536087251567609,0.7254276610978985,0.6710123679785894,0.859609920847428,0.7656700587871516,AR-only,True
fold_4,AR_only,Ridge,6,60,11446,3,6406,1008,1008,0.0009999275207519531,0.8052193916512247,1.172409870477983,0.7408045254584821,0.5693043793858349,0.7674342839461369,0.7095802493012338,0.5726041686231919,0.7602402356826322,0.720574106073488,AR-only,True
fold_5,AR_only,Ridge,6,60,11446,3,5398,1008,1008,0.0009999275207519531,0.8606339581182094,1.2346441628419687,0.7149784319012723,0.5650248994164231,0.769976899299534,0.7613673670768076,0.5883760069811779,0.7826463120766275,0.6979527812615249,AR-only,True
fold_1,AR_only,TimeMixer,6,60,11446,3,9430,1008,1008,6.355243921279907,0.6976753390727175,1.0446673771397625,0.7847211330378203,0.43455022917853453,0.5841135647749588,0.8396474734643525,0.43996433931683737,0.5679313695278488,0.8290170809609565,AR-only,True
fold_2,AR_only,TimeMixer,6,60,11446,3,8422,1008,1008,3.959531545639038,0.7243798343330842,1.0743505960798498,0.7579835062427355,0.6042970992648411,0.7783514864389264,0.8078782810631387,0.5060731953666323,0.647893253006694,0.8027176929533868,AR-only,True
fold_3,AR_only,TimeMixer,6,60,11446,3,7414,1008,1008,3.5775132179260254,0.7504167293633723,1.1124727094637956,0.7524156321021603,0.5362251757818556,0.7367450986662228,0.7375784732796542,0.6300231599807739,0.8055095116601909,0.794237469883429,AR-only,True
fold_4,AR_only,TimeMixer,6,60,11446,3,6406,1008,1008,5.189505577087402,0.7935520851067657,1.1702297410998797,0.7417675918606109,0.5367534672015558,0.7392273426331875,0.7305365912862731,0.5271211474282401,0.7303744359403581,0.7420971894190744,AR-only,True
fold_5,AR_only,TimeMixer,6,60,11446,3,5398,1008,1008,0.9143424034118652,0.9049741326812039,1.3061270853937963,0.6810188780097702,0.5366714897421189,0.7900001714009675,0.7487946916058638,0.5929020953809143,0.8240718531172928,0.6651317934525284,AR-only,True
fold_1,AR_only,XGBoost,6,60,11446,3,9430,1008,1008,0.09250950813293457,0.6306826207170528,0.9291723273235063,0.829690894582331,0.5080749143116057,0.6587479364446464,0.7960518553326534,0.5095181604415652,0.6515186343320375,0.7749833288833966,AR-only,True
fold_2,AR_only,XGBoost,6,60,11446,3,8422,1008,1008,0.08850812911987305,0.6463649913400451,0.951667063262542,0.8101008660077177,0.6531358427471585,0.8451257624113787,0.7735003022200987,0.5412201683104984,0.710120202148734,0.7630018481269009,AR-only,True
fold_3,AR_only,XGBoost,6,60,11446,3,7414,1008,1008,0.09250926971435547,0.660606906392239,0.9742551915069433,0.810115311682296,0.5394631948276443,0.7368078193125129,0.7375337903943763,0.6396120206136551,0.8326478822199327,0.7801392480451539,AR-only,True
